shift,problem_ID,task_num,run_ID,min_time,avg_time,max_time,total_FEs,island_num,pop_size_per_task,fitness_value_1,fitness_value_2,fitness_value_3,fitness_value_4,fitness_value_5,fitness_value_6,fitness_value_7,fitness_value_8,fitness_value_9,fitness_value_10,fitness_value_11,fitness_value_12,fitness_value_13,fitness_value_14,fitness_value_15,fitness_value_16,fitness_value_17,fitness_value_18,fitness_value_19,fitness_value_20,fitness_value_21,fitness_value_22,fitness_value_23,fitness_value_24,fitness_value_25,fitness_value_26,fitness_value_27,fitness_value_28,fitness_value_29,fitness_value_30,fitness_value_31,fitness_value_32,time_task_1,time_task_2,time_task_3,time_task_4,time_task_5,time_task_6,time_task_7,time_task_8,time_task_9,time_task_10,time_task_11,time_task_12,time_task_13,time_task_14,time_task_15,time_task_16,time_task_17,time_task_18,time_task_19,time_task_20,time_task_21,time_task_22,time_task_23,time_task_24,time_task_25,time_task_26,time_task_27,time_task_28,time_task_29,time_task_30,time_task_31,time_task_32,FEs1,FEs2,FEs3,FEs4,FEs5,FEs6,FEs7,FEs8,FEs9,FEs10,FEs11,FEs12,FEs13,FEs14,FEs15,FEs16,FEs17,FEs18,FEs19,FEs20,FEs21,FEs22,FEs23,FEs24,FEs25,FEs26,FEs27,FEs28,FEs29,FEs30,FEs31,FEs32,comm_pecentage1,comm_pecentage2,comm_pecentage3,comm_pecentage4,comm_pecentage5,comm_pecentage6,comm_pecentage7,comm_pecentage8,comm_pecentage9,comm_pecentage10,comm_pecentage11,comm_pecentage12,comm_pecentage13,comm_pecentage14,comm_pecentage15,comm_pecentage16,comm_pecentage17,comm_pecentage18,comm_pecentage19,comm_pecentage20,comm_pecentage21,comm_pecentage22,comm_pecentage23,comm_pecentage24,comm_pecentage25,comm_pecentage26,comm_pecentage27,comm_pecentage28,comm_pecentage29,comm_pecentage30,comm_pecentage31,comm_pecentage32,total_insert1,total_insert2,total_insert3,total_insert4,total_insert5,total_insert6,total_insert7,total_insert8,total_insert9,total_insert10,total_insert11,total_insert12,total_insert13,total_insert14,total_insert15,total_insert16,total_insert17,total_insert18,total_insert19,total_insert20,total_insert21,total_insert22,total_insert23,total_insert24,total_insert25,total_insert26,total_insert27,total_insert28,total_insert29,total_insert30,total_insert31,total_insert32,total_success_insert1,total_success_insert2,total_success_insert3,total_success_insert4,total_success_insert5,total_success_insert6,total_success_insert7,total_success_insert8,total_success_insert9,total_success_insert10,total_success_insert11,total_success_insert12,total_success_insert13,total_success_insert14,total_success_insert15,total_success_insert16,total_success_insert17,total_success_insert18,total_success_insert19,total_success_insert20,total_success_insert21,total_success_insert22,total_success_insert23,total_success_insert24,total_success_insert25,total_success_insert26,total_success_insert27,total_success_insert28,total_success_insert29,total_success_insert30,total_success_insert31,total_success_insert32
5,1,32,11,7.66606,39.2125,77.5861,500000,32,64,363.761,3.85E-06,2.16E-06,48.3751,363.951,43.9704,48.7077,9.66E-09,380.68,388.793,365.411,8.77E-09,1.63E-06,395.534,41.7948,9.24E-09,44.2963,1.50E-06,44.3203,395.324,9.53E-09,9.65E-06,8.87E-06,46.9634,45.4507,49.3854,46.8321,356.006,389.294,46.9548,9.81E-09,8.28E-08,22.1678,22.617,22.5446,77.2614,22.0978,77.4125,77.3145,10.2535,22.332,22.1026,22.2345,7.81509,22.618,22.2811,77.2874,9.89217,77.4904,22.6041,77.2502,22.2951,7.66606,22.7523,22.6481,77.5861,77.2362,77.2266,77.1532,22.4266,22.4056,77.3587,9.86012,22.6088,500032,500032,500032,500032,500032,500032,500032,230272,500032,500032,500032,175744,500032,500032,500032,222080,500032,500032,500032,500032,171776,500032,500032,500032,500032,500032,500032,500032,500032,500032,222720,500032,0.000631383,0.000516578,0.000523527,0.000227694,0.000480229,0.000229356,0.000243397,0.000527853,0.000475001,0.000453525,0.000520929,0.000519115,0.000527781,0.00053084,0.000245043,0.000551906,0.000285664,0.000510144,0.000216181,0.000507687,0.000528523,0.000534506,0.000513975,0.000238898,0.000214547,0.000207433,0.000207905,0.000532712,0.000476802,0.000227784,0.000484932,0.000514077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,32,12,8.3315,39.2063,77.7601,500000,32,64,363.761,4.95E-06,1.06E-08,45.4514,352.682,43.2258,44.5363,9.25E-09,371.737,348.933,376.074,9.95E-09,7.88E-08,354.825,46.8051,9.72E-09,44.9354,2.57E-06,44.2311,396.004,9.88E-09,0.00123174,9.71E-08,44.534,47.1957,45.8881,46.447,368.309,376.384,43.0216,9.63E-09,2.01E-07,22.1738,22.56,22.522,77.1847,22.258,77.362,77.3425,8.3315,22.3109,22.334,22.1163,9.46356,22.4584,22.2395,77.2509,9.67225,77.2873,22.6201,77.2338,22.2375,8.38697,22.5494,22.5123,77.7601,77.2093,77.1826,77.3456,22.4588,22.3245,77.2918,10.1086,22.5118,500032,500032,500032,500032,500032,500032,500032,187456,500032,500032,500032,212416,500032,500032,500032,218432,500032,500032,500032,500032,188608,500032,500032,500032,500032,500032,500032,500032,500032,500032,228480,500032,0.000623879,0.00048154,0.00048756,0.0002195,0.000522457,0.000208136,0.000220159,0.000473088,0.000458224,0.000497835,0.000490619,0.000474163,0.000480661,0.000485436,0.000226574,0.000493809,0.000263611,0.00047595,0.000212986,0.000470619,0.000472092,0.000469152,0.000460182,0.00021916,0.000209749,0.000209099,0.000229166,0.000489367,0.000463766,0.000213341,0.000471527,0.000450132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,32,13,7.98084,39.095,77.5335,500000,32,64,363.761,7.94E-07,5.86E-07,49.7199,379.635,42.8771,47.2933,9.91E-09,397.979,354.584,373.745,9.82E-09,9.41E-09,377.767,49.5506,9.88E-09,41.386,2.01E-07,46.3835,356.782,9.83E-09,3.97E-06,1.81E-05,46.9903,50.6594,45.3961,46.6479,360.357,396.416,48.4261,9.75E-09,5.13E-07,22.3684,22.5379,22.517,77.3549,22.0932,77.2399,77.1511,8.41572,22.3343,22.1218,22.181,7.98084,22.1133,22.2058,77.1993,8.45313,77.4602,22.5365,77.2688,22.2515,9.23668,22.5779,22.5129,77.5335,77.2503,77.238,77.1478,22.4825,22.3397,77.3145,9.16721,22.4556,500032,500032,500032,500032,500032,500032,500032,188800,500032,500032,500032,179392,492416,500032,500032,190976,500032,500032,500032,500032,207680,500032,500032,500032,500032,500032,500032,500032,500032,500032,204928,500032,0.000682712,0.000479663,0.000480714,0.000214705,0.000484494,0.000211169,0.000217497,0.000466569,0.000444155,0.000452484,0.000479545,0.000453665,0.000471818,0.000488599,0.000213346,0.000493725,0.000256593,0.000476233,0.000209513,0.000470172,0.000477628,0.000442297,0.00046234,0.000212848,0.000237384,0.000236079,0.000206718,0.000509055,0.000510258,0.000210669,0.000533393,0.000462012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,32,14,8.26088,39.2941,77.5578,500000,32,64,363.761,9.69E-08,0.00078061,48.626,394.923,46.218,45.0223,9.96E-09,386.356,377.128,389.672,9.92E-09,1.79E-07,396.16,48.6038,9.97E-09,48.3346,1.05E-07,46.2644,391.274,9.98E-09,6.09E-06,3.81E-05,46.8753,45.8971,46.5985,47.9453,396.73,401.258,46.4621,9.96E-09,0.00016762,22.1751,22.6126,22.6032,77.1987,22.1421,77.4196,77.3022,8.26088,22.3941,22.1026,22.2453,11.2257,22.6161,22.2219,77.386,8.74242,77.4895,22.5984,77.2836,22.3037,8.31873,22.6879,22.716,77.5578,77.2018,77.3668,77.2122,22.4297,22.3574,77.3496,11.2802,22.6086,500032,500032,500032,500032,500032,500032,500032,185600,500032,500032,500032,250944,500032,500032,500032,196864,500032,500032,500032,500032,186368,500032,500032,500032,500032,500032,500032,500032,500032,500032,253376,500032,0.000624487,0.000534814,0.000526546,0.00022572,0.000465196,0.000232301,0.000241872,0.000527611,0.000483616,0.000451313,0.000519315,0.00050531,0.000525181,0.000521945,0.000217179,0.000525712,0.000284261,0.000503805,0.000242085,0.000529554,0.000535779,0.000503678,0.000509522,0.000238859,0.000216536,0.000214583,0.000208006,0.000552431,0.000474504,0.000232193,0.000480188,0.000495185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,32,15,7.98683,39.2395,77.6203,500000,32,64,363.761,0.000563268,1.96E-05,43.1847,313.23,47.9469,47.697,9.61E-09,357.642,399.703,406.777,9.94E-09,0.000606548,405.725,47.9933,9.73E-09,43.2742,1.92E-06,42.2852,390.65,9.60E-09,1.60E-07,5.33E-05,47.8742,46.3625,42.0536,49.9934,361.557,410.632,47.8933,9.98E-09,0.000131687,22.1869,22.555,22.4759,77.2046,22.2683,77.2443,77.2347,7.98683,22.3366,22.2718,22.2001,9.03849,22.4642,22.2181,77.3074,9.32927,77.5581,22.6051,77.1872,22.1709,9.85986,22.5306,22.5615,77.6203,77.1894,77.1693,77.4161,22.4359,22.3267,77.3119,10.9269,22.4716,500032,500032,500032,500032,500032,500032,500032,179712,500032,500032,500032,202944,500032,500032,500032,210048,500032,500032,500032,500032,222080,500032,500032,500032,500032,500032,500032,500032,500032,500032,245824,500032,0.000617234,0.000481309,0.000497323,0.000218449,0.000515921,0.000213309,0.000213752,0.000466459,0.000452488,0.00047362,0.000481379,0.000467473,0.000481004,0.000471803,0.000230319,0.000486433,0.000263303,0.000464273,0.000213161,0.000474463,0.000470098,0.000479321,0.000473837,0.000230481,0.000214229,0.00021122,0.000221831,0.000510419,0.000461509,0.000215457,0.000479066,0.000471964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,32,1,8.07649,34.6944,77.3975,500000,32,64,2.91E-06,48.4755,44.9894,9.91E-09,374.945,9.41E-09,377.573,9.65E-09,6.89E-06,402.301,7.58E-08,48.7964,47.0745,399.047,48.4061,2.19E-06,1.86E-06,9.73E-09,9.77E-09,9.53E-09,2.23E-06,44.2522,48.2028,368.836,9.17E-09,1.60E-07,9.27E-09,359.723,44.9981,46.4625,6.89E-07,9.90E-09,22.6991,77.2203,77.2951,9.11227,22.2295,10.2726,22.258,8.07649,22.6202,22.2398,22.6363,77.3801,77.3399,22.258,77.3975,22.6323,22.5981,8.19976,8.83382,17.3664,22.7729,77.3332,77.3125,22.2781,20.8225,22.5017,9.20173,22.1589,77.2304,77.248,22.5171,8.1783,500032,500032,500032,204736,500032,230528,500032,181504,500032,500032,500032,500032,500032,500032,500032,500032,500032,183808,198464,386240,500032,500032,500032,500032,461504,500032,204608,500032,500032,500032,500032,184448,0.0024851,0.000737233,0.000948373,0.000549508,0.000512187,0.000541053,0.000493976,0.000521029,0.00219683,0.000495013,0.00219943,0.00101935,0.000916868,0.00044752,0.000977615,0.00133863,0.00185162,0.000540528,0.000577382,0.000507153,0.00239663,0.000905037,0.000867466,0.000498946,0.00049778,0.00181026,0.000556991,0.000478334,0.000707231,0.000742416,0.00172484,0.000550692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,32,2,8.54905,34.9582,77.4175,500000,32,64,2.91E-06,47.8797,47.8122,9.95E-09,353.864,9.99E-09,393.243,9.87E-09,3.65E-05,354.421,3.44E-06,46.8958,47.6553,363.131,49.0294,1.07E-08,9.79E-09,9.99E-09,9.86E-09,7.05E-07,0.00037002,40.1102,46.1675,374.168,0.00183765,1.82E-06,9.88E-09,373.863,48.6359,46.215,4.39E-07,9.72E-09,22.6963,77.1051,77.2357,8.54905,22.1817,10.9161,22.2535,9.21807,22.5934,23.3529,22.4224,77.1977,77.0881,22.1354,77.4175,22.4513,21.1944,8.95542,8.64682,22.5568,22.7464,77.2045,77.3125,22.0914,22.6054,22.6336,8.98497,22.2293,77.2309,77.2298,22.5426,9.68246,500032,500032,500032,191424,500032,245440,500032,206976,500032,500032,500032,500032,500032,500032,500032,500032,468160,202432,194112,500032,500032,500032,500032,500032,500032,500032,201472,500032,500032,500032,500032,217152,0.000558085,0.000213505,0.000224356,0.000519253,0.000514088,0.000461655,0.000485183,0.000520803,0.000498345,0.000478289,0.000455095,0.000235254,0.000224126,0.00046456,0.000235904,0.000480028,0.000548936,0.000459217,0.000530917,0.00049091,0.000548805,0.00022402,0.00022762,0.000470947,0.000506139,0.000485188,0.000509371,0.000443453,0.000218961,0.00022921,0.000496159,0.000465118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,32,3,8.34336,35.2581,77.3523,500000,32,64,2.91E-06,44.2725,44.6831,9.99E-09,350.707,9.95E-09,401.988,9.63E-09,7.14E-05,379.697,3.04E-06,44.4541,48.4008,382.164,46.0193,9.81E-09,5.60E-06,9.80E-09,9.40E-09,1.51E-07,5.33E-07,44.492,44.4783,362.893,2.00E-06,3.06E-06,9.64E-09,301.041,49.9831,48.9314,2.19E-08,9.65E-09,22.5435,77.1807,77.2284,10.1856,22.0953,10.9441,22.3258,12.1315,22.5375,22.1081,22.4352,77.1249,77.1777,22.1296,77.3036,22.4458,22.48,11.1013,9.73506,22.5572,22.7201,77.2402,77.3523,23.2386,24.1678,22.5658,9.4839,22.2199,77.2116,77.0886,22.855,8.34336,500032,500032,500032,229312,500032,247424,500032,274176,500032,500032,500032,500032,500032,500032,500032,496896,500032,245440,218368,500032,500032,500032,500032,500032,500032,500032,213504,500032,500032,500032,500032,187520,0.000515153,0.000213629,0.000220999,0.000485051,0.000472709,0.000494502,0.000455227,0.000488077,0.000447957,0.000470699,0.000465993,0.000223649,0.000239665,0.000457151,0.000218265,0.000475939,0.000519005,0.0004302,0.000496794,0.000464446,0.000513532,0.000216166,0.000211229,0.000463354,0.000453026,0.000429709,0.000468973,0.000438844,0.00022533,0.000206716,0.000485682,0.000481332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,32,4,7.95483,34.6974,77.4689,500000,32,64,2.91E-06,46.9676,48.3788,9.96E-09,392.363,9.94E-09,374.448,9.98E-09,2.28E-07,402.353,4.10E-08,48.7067,45.7037,367.201,44.9969,2.43E-06,0.00221843,9.75E-09,9.98E-09,9.23E-09,7.62E-06,46.85,47.0823,364.74,6.90E-08,7.03E-07,9.57E-09,422.24,46.5131,44.8479,9.44E-09,9.86E-09,22.5105,77.2482,77.29,8.32798,23.0445,9.21578,22.1062,9.53101,22.5323,22.0942,22.8338,77.0872,77.2011,22.0961,77.4689,22.4283,22.4686,7.95483,9.52586,19.3965,22.5415,77.2291,77.2718,22.1213,22.5608,22.5325,8.92841,22.2069,77.1786,77.22,19.8929,8.27134,500032,500032,500032,186240,500032,208320,500032,215232,500032,500032,500032,500032,500032,500032,500032,500032,500032,179648,213440,430080,500032,500032,500032,500032,500032,500032,200768,500032,500032,500032,441280,185664,0.000506917,0.000237591,0.000240849,0.000498167,0.000452627,0.000485463,0.00044506,0.000475186,0.000462503,0.000466032,0.000457316,0.000216669,0.000228128,0.00044303,0.000216208,0.000473641,0.000520372,0.000444478,0.000486806,0.000467496,0.000506696,0.00021838,0.000208737,0.000483394,0.000481534,0.000440523,0.000486936,0.000438157,0.000216657,0.000206855,0.000471505,0.000535591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,32,5,7.989,34.9155,77.373,500000,32,64,2.91E-06,44.0294,45.0658,9.80E-09,403.915,9.86E-09,389.056,9.90E-09,8.67E-06,331.605,9.68E-07,45.2102,46.8622,388.933,44.7086,1.69E-06,1.16E-08,9.50E-09,9.68E-09,5.39E-06,9.75E-09,46.9355,44.2077,354.129,2.07E-07,0.00133709,9.97E-09,375.467,46.7655,46.3752,9.55E-09,9.48E-09,22.6556,77.107,77.2363,8.10594,22.2519,9.60171,22.2401,7.989,22.6059,22.2987,22.666,77.2928,77.0894,22.2763,77.373,22.6395,22.5811,9.8522,10.5722,22.6595,19.7545,77.2095,77.3218,22.2157,22.6292,22.6119,11.3273,22.309,77.178,77.201,21.2701,9.17298,500032,500032,500032,182464,500032,215616,500032,179392,500032,500032,500032,500032,500032,500032,500032,500032,500032,221696,236608,500032,435136,500032,500032,500032,500032,500032,253952,500032,500032,500032,469952,205952,0.000559709,0.000214647,0.000227833,0.000551255,0.000515519,0.000555317,0.000485809,0.000496235,0.000506148,0.00051417,0.000503429,0.000237688,0.000223507,0.000491943,0.000241007,0.000513212,0.000556054,0.000506908,0.000517602,0.000513401,0.000561394,0.000230953,0.000231882,0.000527058,0.000506219,0.000488175,0.00052496,0.000493403,0.000232512,0.000233122,0.000527042,0.000474109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,32,6,8.4282,34.9623,77.3842,500000,32,64,2.91E-06,49.0649,49.5063,9.94E-09,348.429,9.87E-09,370.782,9.53E-09,0.000795825,409.735,1.79E-06,49.6345,48.8488,365.506,44.2669,3.83E-07,3.29E-06,9.85E-09,9.88E-09,6.18E-08,1.20E-08,48.2631,46.8459,372.876,1.18E-07,1.62E-08,9.81E-09,390.732,50.6968,47.8122,2.36E-05,9.94E-09,22.5246,77.1333,77.1766,10.9046,22.1147,10.0162,22.1184,8.4282,22.5423,22.1052,22.4476,77.1011,77.3166,22.1264,77.3842,22.4624,22.568,8.77962,9.08263,22.5643,22.5582,77.1893,77.2866,22.1467,22.552,22.5881,8.60019,22.271,77.268,77.1209,22.5473,9.76787,500032,500032,500032,245120,500032,225984,500032,189696,500032,500032,500032,500032,500032,500032,500032,500032,500032,198336,203648,500032,500032,500032,500032,500032,500032,500032,192832,500032,500032,500032,500032,219520,0.000509902,0.000210596,0.000222748,0.000489691,0.000475766,0.000490159,0.000478953,0.000478212,0.000464847,0.000459704,0.000460543,0.000218841,0.000249357,0.000456194,0.00021971,0.000488026,0.000522635,0.000471861,0.000495074,0.000468748,0.000523928,0.000210338,0.000207121,0.000470073,0.000480422,0.000433918,0.000486252,0.000455426,0.000216057,0.000207816,0.000493611,0.000487046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,32,7,8.48025,34.8134,77.6686,500000,32,64,2.91E-06,49.2892,46.1454,9.99E-09,306.821,9.65E-09,396.639,9.90E-09,1.56E-05,395.047,1.04E-06,43.1959,47.899,395.325,45.2375,7.98E-05,9.78E-09,9.82E-09,9.99E-09,0.00177159,9.63E-09,40.0093,46.8819,371.495,1.45E-08,0.000202432,9.65E-09,388.992,48.8043,46.9739,6.12E-07,9.93E-09,22.6584,77.6686,77.3354,9.73633,22.0946,8.60481,22.1218,10.4754,22.4353,22.2112,22.4893,77.0641,77.0827,22.1022,77.3164,22.4432,21.9312,9.12006,9.44641,22.5852,18.559,77.1963,77.2958,22.2006,22.5412,22.5508,9.05916,22.2063,77.2363,77.1924,22.5878,8.48025,500032,500032,500032,219328,500032,194496,500032,236800,500032,500032,500032,500032,500032,500032,500032,500032,487936,206080,211776,500032,411456,500032,500032,500032,500032,500032,203776,500032,500032,500032,500032,190080,0.000521264,0.000235101,0.000244148,0.000483016,0.000473393,0.000481198,0.000451148,0.00048037,0.000461092,0.000453605,0.000458798,0.000213742,0.00022027,0.000460793,0.000217785,0.000477767,0.00050001,0.000487866,0.000490319,0.000471291,0.000515942,0.000213627,0.000209249,0.000457773,0.000487462,0.000450378,0.000467986,0.000458386,0.000215294,0.000205625,0.000501276,0.000509099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,32,8,8.32467,35.072,77.4787,500000,32,64,2.91E-06,44.4035,47.0961,9.90E-09,368.54,9.70E-09,386.404,9.91E-09,6.67E-08,412.147,5.45E-05,47.3049,44.8195,406.916,42.7141,8.09E-06,4.47E-06,9.05E-09,9.96E-09,5.50E-07,8.73E-09,46.3866,46.0356,362.363,3.34E-06,9.63E-06,9.98E-09,403.029,47.7702,48.5155,5.39E-07,9.11E-09,22.6611,77.109,77.2705,11.2727,22.3427,8.48907,22.2938,9.97637,22.5393,22.2506,22.6178,77.3106,77.1195,22.2446,77.387,22.5419,22.6212,9.60222,8.91357,22.5505,20.8213,77.3001,77.4787,22.2766,22.6141,22.5743,8.32467,22.2146,77.2842,77.1696,22.6167,12.5145,500032,500032,500032,252928,500032,187904,500032,223744,500032,500032,500032,500032,500032,500032,500032,500032,500032,215744,199616,500032,458304,500032,500032,500032,500032,500032,186560,500032,500032,500032,500032,281536,0.000564234,0.000212935,0.000226097,0.000529113,0.000514276,0.000538874,0.000492294,0.000494648,0.000504323,0.000482182,0.000496321,0.000234315,0.000227832,0.000499546,0.000235008,0.000504466,0.000558653,0.000533711,0.000516714,0.000498997,0.000531301,0.000238394,0.000227985,0.000503591,0.000517795,0.000476218,0.000527291,0.000441129,0.000227599,0.000233594,0.000531957,0.000456149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,32,9,8.66773,34.8971,77.3839,500000,32,64,2.91E-06,47.779,46.3732,9.83E-09,371.439,9.76E-09,364.759,9.78E-09,1.25E-06,355.225,2.70E-07,47.7588,49.2443,360.665,46.4745,3.03E-05,2.37E-05,9.90E-09,9.50E-09,8.54E-07,1.19E-05,45.7874,48.2503,417.451,2.07E-07,3.79E-07,1.00E-08,405.25,44.7255,45.6575,4.46E-07,9.58E-09,22.5092,77.1143,77.1561,9.40097,22.1078,8.88537,22.2547,8.75688,22.449,22.1115,22.4571,77.1079,77.2562,22.1247,77.3291,22.4488,22.4688,8.66773,9.28118,22.5575,22.5569,77.2727,77.2751,22.1366,22.5461,22.5699,8.99208,22.325,77.3839,77.222,22.5995,9.38367,500032,500032,500032,211072,500032,199936,500032,197824,500032,500032,500032,500032,500032,500032,500032,500032,500032,195008,208192,500032,500032,500032,500032,500032,500032,500032,201856,500032,500032,500032,500032,211200,0.000586057,0.000214574,0.000228787,0.000480693,0.000475935,0.00048264,0.000464941,0.000489177,0.000465505,0.000472082,0.000466526,0.000216339,0.000244451,0.000460756,0.000222895,0.000492932,0.000511424,0.000483151,0.000515823,0.000493177,0.00051061,0.000217528,0.000217093,0.000479215,0.000503262,0.00045284,0.000506768,0.000495452,0.00022022,0.000213055,0.000477576,0.000465217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,32,10,8.60852,35.0103,77.3741,500000,32,64,2.91E-06,42.7051,47.8979,9.45E-09,403.823,9.82E-09,380.977,9.97E-09,2.05E-07,394.141,0.000103014,47.0403,44.8436,405.61,49.2594,0.000120467,6.98E-06,9.41E-09,9.96E-09,3.58E-05,8.23E-06,48.9433,45.5608,400.956,6.23E-05,0.000140251,9.92E-09,410.425,48.3882,45.9831,0.000584821,9.82E-09,22.6557,77.2345,77.3163,9.12394,22.1984,10.723,22.1076,9.92958,22.4885,22.0939,22.5305,77.0914,77.0968,22.1489,77.3096,22.4313,22.5237,9.17355,10.3245,22.5503,22.688,77.3188,77.2778,22.0946,22.5511,22.5529,8.99789,22.2084,77.3741,77.1262,22.4799,8.60852,500032,500032,500032,205248,500032,242176,500032,224000,500032,500032,500032,500032,500032,500032,500032,500032,500032,207232,231552,500032,500032,500032,500032,500032,500032,500032,202432,500032,500032,500032,500032,193152,0.000627468,0.000231428,0.000243654,0.000480995,0.000493754,0.000481397,0.000466481,0.000463819,0.000463321,0.000470635,0.000465767,0.000214378,0.000221525,0.000450823,0.000221674,0.00047547,0.000521163,0.000487958,0.000483187,0.000481673,0.000516255,0.000208209,0.000208042,0.000479619,0.000477046,0.000449183,0.00049131,0.000453897,0.000204585,0.000211468,0.000488273,0.00051669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,32,11,8.24073,34.7659,77.3665,500000,32,64,2.91E-06,45.1264,48.6309,9.83E-09,389.248,9.94E-09,383.563,9.98E-09,3.08E-06,392.166,9.72E-09,45.8856,46.2977,385.942,48.5731,9.88E-09,6.69E-07,9.77E-09,9.89E-09,9.62E-09,1.12E-07,44.8473,44.3683,378.099,2.27E-05,0.00022234,1.00E-08,399.369,50.4666,45.8569,1.30E-05,9.84E-09,22.5199,77.2018,77.3287,8.24073,22.3095,9.37313,22.2906,11.5982,22.5702,22.2257,17.7225,77.2439,77.0852,22.2626,77.3665,21.6928,22.6562,9.68281,8.48204,19.2638,22.7264,77.2446,77.2877,22.3431,22.6596,22.5073,9.69976,22.2085,77.2319,77.324,22.6016,9.55671,500032,500032,500032,184384,500032,210048,500032,260096,500032,500032,393088,500032,500032,500032,500032,478848,500032,217344,187200,426048,500032,500032,500032,500032,500032,500032,217728,500032,500032,500032,500032,214720,0.00058594,0.00021485,0.000232598,0.00053,0.00049849,0.00052984,0.000490976,0.000539487,0.000507773,0.000498973,0.000511855,0.000234882,0.000218861,0.000509767,0.00024499,0.000501691,0.000555463,0.000527324,0.000531647,0.000505344,0.000559644,0.000236768,0.000230593,0.000521152,0.000517722,0.000490973,0.000530826,0.000447412,0.000230454,0.000233528,0.000526373,0.000479895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
